claim_id,post_file,claim_text,claim_type,source,verification_status,is_illustrative
0817,2026-06-06-0800-war-stories-273.md,A review of the audit defense packet belongs in CAM close before final billing.,workflow-principle,https://www.capveri.com/resources/landlord-cam-audit-defense-playbook,post_body_statement_reviewed_against_source,no
0818,2026-06-06-0800-war-stories-273.md,1. Start with the lease rule. Tenant questions are easier to answer when the packet already explains the math.,workflow-principle,https://www.capveri.com/resources/landlord-cam-audit-defense-playbook,post_body_statement_reviewed_against_source,no
0819,2026-06-06-0800-war-stories-273.md,"2. Check the source data. Include source export, lease clause reference, calculation trace, and variance notes.",workflow-principle,https://www.capveri.com/resources/landlord-cam-audit-defense-playbook,post_body_statement_reviewed_against_source,no
0820,2026-06-06-0900-anti-integration-274.md,Watch export-based verification when the denominator changes.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0821,2026-06-06-0900-anti-integration-274.md,"Before billing, use CSV, Excel, and PDF outputs as the input layer.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0822,2026-06-06-0900-anti-integration-274.md,"Keep Yardi or MRI as the system of record, then run an independent lease-term calculation beside it.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,illustrative_example,yes
0823,2026-06-06-1000-cam-math-275.md,Watch CAM caps when the denominator changes.,workflow-principle,https://www.capveri.com/resources/cam-expense-caps,post_body_statement_reviewed_against_source,no
0824,2026-06-06-1000-cam-math-275.md,"Before billing, confirm whether each cap is cumulative, non-cumulative, compounded, or fixed.",workflow-principle,https://www.capveri.com/resources/cam-expense-caps,post_body_statement_reviewed_against_source,no
0825,2026-06-06-1000-cam-math-275.md,A 5 percent cap can behave very differently depending on whether unused cap room carries forward.,workflow-principle,https://www.capveri.com/resources/cam-expense-caps,illustrative_example,yes
0826,2026-06-06-1100-industry-news-276.md,BOMA 2024 belongs in review before the packet goes out.,workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0827,2026-06-06-1100-industry-news-276.md,Input: measurement changes can affect pro-rata shares and billing support.,workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0828,2026-06-06-1100-industry-news-276.md,Review step: review lease language before applying a new measurement standard.,workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0829,2026-06-06-1200-cam-math-277.md,A review of the base-year stop belongs in CAM close before final billing.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0830,2026-06-06-1200-cam-math-277.md,1. Start with the lease rule. Base-year leases compare current recoverable expenses against a baseline year.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0831,2026-06-06-1200-cam-math-277.md,2. Check the source data. Normalize one-time items before using the base year as a benchmark.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0832,2026-06-06-1300-erp-workarounds-278.md,Check Yardi export review before the packet leaves accounting.,workflow-principle,https://www.capveri.com/resources/export-cam-yardi-voyager,post_body_statement_reviewed_against_source,no
0833,2026-06-06-1300-erp-workarounds-278.md,"Before billing, review recovery pool, share type, gross-up, cap, and exclusion settings against the lease.",workflow-principle,https://www.capveri.com/resources/export-cam-yardi-voyager,post_body_statement_reviewed_against_source,no
0834,2026-06-06-1300-erp-workarounds-278.md,The report can run cleanly while one tenant uses the wrong share type.,workflow-principle,https://www.capveri.com/resources/export-cam-yardi-voyager,illustrative_example,yes
0835,2026-06-06-1400-war-stories-279.md,A tenant question about tenant dispute prep should not require rebuilding the workbook.,workflow-principle,https://www.capveri.com/resources/tenant-cam-dispute,post_body_statement_reviewed_against_source,no
0836,2026-06-06-1400-war-stories-279.md,"Before billing, review the lines tenants are most likely to question before the packet is sent.",workflow-principle,https://www.capveri.com/resources/tenant-cam-dispute,post_body_statement_reviewed_against_source,no
0837,2026-06-06-1400-war-stories-279.md,"Taxes, insurance, management fees, CapEx, and administrative charges need especially clear support.",workflow-principle,https://www.capveri.com/resources/tenant-cam-dispute,illustrative_example,yes
0838,2026-06-06-1500-cam-math-280.md,The packet is not ready until the pro-rata denominator is tied back to the source.,workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0839,2026-06-06-1500-cam-math-280.md,Input: a tenant share is only as reliable as the denominator behind it.,workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0840,2026-06-06-1500-cam-math-280.md,"Review: match the denominator to the lease, not just the building setup screen.",workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0841,2026-06-06-1600-anti-integration-281.md,The packet gets easier to review when deterministic CAM math is documented early.,workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0842,2026-06-06-1600-anti-integration-281.md,1. Start with the lease rule. Financial math should be deterministic and auditable.,workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0843,2026-06-06-1600-anti-integration-281.md,"2. Check the source data. Use rules, formulas, and source-backed inputs for allocations.",workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0844,2026-06-06-1700-founder-282.md,The part of CAM work that gets missed is usually upstream of the final statement.,workflow-principle,https://www.capveri.com/resources/year-end-close-checklist-cam,post_body_statement_reviewed_against_source,no
0845,2026-06-06-1700-founder-282.md,"It is the setup behind the arithmetic. Reserve time for export QA, lease-rule review, exception resolution, and packet assembly.",workflow-principle,https://www.capveri.com/resources/year-end-close-checklist-cam,post_body_statement_reviewed_against_source,no
0846,2026-06-06-1700-founder-282.md,"CapVeri keeps export review, lease-term logic, and the calculation record in one review path.",product-positioning,https://www.capveri.com/resources/year-end-close-checklist-cam,post_body_statement_reviewed_against_source,no
0847,2026-06-06-1800-cam-math-283.md,The quiet risk in CapEx vs. OpEx starts before the statement is formatted.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0848,2026-06-06-1800-cam-math-283.md,What to verify: look for capitalization clues before the line enters a recoverable pool.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0849,2026-06-06-1800-cam-math-283.md,What can go wrong: A repairs account can include invoices that deserve a capital-project check.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,illustrative_example,yes
0850,2026-06-06-1900-product-284.md,Spreadsheets and ERP setup screens can show the output.,workflow-principle,https://www.capveri.com/product-tour,post_body_statement_reviewed_against_source,no
0851,2026-06-06-1900-product-284.md,"CapVeri keeps the export, lease rule, exception, and tenant-level trace in one review path.",product-positioning,https://www.capveri.com/product-tour,post_body_statement_reviewed_against_source,no
0852,2026-06-06-1900-product-284.md,"Upload the export, map the lease rules, then review tenant-level exceptions before statements go out.",workflow-principle,https://www.capveri.com/product-tour,illustrative_example,yes
0853,2026-06-06-2000-engagement-285.md,What would make the next the gross-up factor review easier?,workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0854,2026-06-06-2000-engagement-285.md,A. Clearer GL detail,post-body-guidance,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0855,2026-06-06-2000-engagement-285.md,B. Better lease references,post-body-guidance,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0856,2026-06-07-0600-cam-math-286.md,Management fees: one small setup choice can change the tenant answer.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0857,2026-06-07-0600-cam-math-286.md,"Before billing, verify whether the fee is calculated on gross rent, recoverable expenses, or another base.",workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0858,2026-06-07-0600-cam-math-286.md,Applying a fee to an expense pool that already includes the fee can create circular math.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,illustrative_example,yes
